,dataset,ligand_A,ligand_B,exp_ddG,exp_err,calc_ddG,calc_err,FF
28,bace,CAT-17g,CAT-17e,-0.2799997329711914,0.0,-1.36,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
29,bace,CAT-13a,CAT-17h,-1.489999771118164,0.0,-2.34,0.35,Sage 2.2.1 + AM1-BCC (AmberTools)
30,bace,CAT-4c,CAT-4d,-1.2599997520446775,0.0,-1.13,0.32,Sage 2.2.1 + AM1-BCC (AmberTools)
31,bace,CAT-17i,CAT-17h,-0.8600006103515625,0.0,-0.02,0.03,Sage 2.2.1 + AM1-BCC (AmberTools)
32,bace,CAT-13g,CAT-4p,-0.989999771118164,0.0,-0.15,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
33,bace,CAT-24,CAT-17d,1.927000045776369,0.0,3.15,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
34,bace,CAT-13j,CAT-13m,-0.0299997329711914,0.0,-0.35,0.22,Sage 2.2.1 + AM1-BCC (AmberTools)
35,bace,CAT-13k,CAT-4d,0.5900001525878906,0.0,-0.5,0.4,Sage 2.2.1 + AM1-BCC (AmberTools)
36,bace,CAT-17i,CAT-17c,-0.3900003433227539,0.0,-0.19,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
37,bace,CAT-13j,CAT-4i,0.4700002670288086,0.0,0.24,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
38,bace,CAT-4m,CAT-13k,-0.5500001907348633,0.0,0.67,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
39,bace,CAT-13b,CAT-13c,-0.1999998092651367,0.0,0.93,0.21,Sage 2.2.1 + AM1-BCC (AmberTools)
40,bace,CAT-13a,CAT-13o,0.3000001907348633,0.0,-0.28,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
41,bace,CAT-17f,CAT-17d,0.0,0.0,1.81,0.52,Sage 2.2.1 + AM1-BCC (AmberTools)
42,bace,CAT-13k,CAT-4b,0.0699996948242187,0.0,-1.42,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
43,bace,CAT-17g,CAT-17i,0.2700004577636719,0.0,-1.25,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
44,bace,CAT-13h,CAT-17a,-1.0999994277954102,0.0,-3.58,0.46,Sage 2.2.1 + AM1-BCC (AmberTools)
45,bace,CAT-4m,CAT-4p,-0.9300003051757812,0.0,0.07,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
46,bace,CAT-13j,CAT-13g,-0.3600006103515625,0.0,0.25,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
47,bace,CAT-13d,CAT-13a,1.6299991607666016,0.0,2.18,0.61,Sage 2.2.1 + AM1-BCC (AmberTools)
48,bace,CAT-13n,CAT-4p,-1.5399999618530271,0.0,-2.31,0.44,Sage 2.2.1 + AM1-BCC (AmberTools)
49,p38,2j,2p,-1.1199998855590805,0.0,-0.19,0.41,Sage 2.2.1 + AM1-BCC (AmberTools)
50,p38,2aa,3flq,-0.6599998474121076,0.0,0.8,0.87,Sage 2.2.1 + AM1-BCC (AmberTools)
51,p38,2x,2v,1.2599992752075195,0.0,1.34,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
52,p38,2j,2gg,-0.5799999237060529,0.0,1.01,0.27,Sage 2.2.1 + AM1-BCC (AmberTools)
53,p38,2k,3fln,-0.3299999237060547,0.0,-1.32,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
54,p38,3flw,3fly,-0.7399997711181641,0.0,1.78,0.53,Sage 2.2.1 + AM1-BCC (AmberTools)
55,p38,2j,2t,-1.770000457763672,0.0,-2.06,0.3,Sage 2.2.1 + AM1-BCC (AmberTools)
56,p38,2o,3fln,-0.3900003433227539,0.0,2.58,0.64,Sage 2.2.1 + AM1-BCC (AmberTools)
57,p38,2g,2i,0.6099996566772461,0.0,0.05,0.21,Sage 2.2.1 + AM1-BCC (AmberTools)
58,p38,2f,2e,-2.2200002670288086,0.0,0.44,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
59,p38,2aa,3fly,-2.1499996185302717,0.0,-1.63,0.95,Sage 2.2.1 + AM1-BCC (AmberTools)
60,p38,2z,3fly,-1.0600004196166974,0.0,-0.19,0.22,Sage 2.2.1 + AM1-BCC (AmberTools)
61,p38,2aa,3flw,-1.4099998474121076,0.0,-0.31,1.27,Sage 2.2.1 + AM1-BCC (AmberTools)
62,p38,2j,2v,1.109999656677248,0.0,2.55,0.37,Sage 2.2.1 + AM1-BCC (AmberTools)
63,p38,2q,2ee,0.0,0.0,2.11,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
64,p38,2n,2r,1.060000419616701,0.0,0.41,0.67,Sage 2.2.1 + AM1-BCC (AmberTools)
65,p38,3fmk,3fly,0.4099998474121129,0.0,2.8,0.7,Sage 2.2.1 + AM1-BCC (AmberTools)
66,p38,3fln,2e,0.1800003051757812,0.0,1.11,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
67,p38,2l,3fln,1.380000114440918,0.0,1.08,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
68,p38,2v,3fly,-2.449999809265135,0.0,-2.02,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
69,p38,2c,3flz,0.9700002670288086,0.0,2.1,0.38,Sage 2.2.1 + AM1-BCC (AmberTools)
70,p38,2g,3flz,1.170000076293945,0.0,0.42,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
71,p38,2u,2k,1.7100000381469729,0.0,2.99,0.29,Sage 2.2.1 + AM1-BCC (AmberTools)
72,p38,2g,2c,0.1999998092651367,0.0,-1.18,0.3,Sage 2.2.1 + AM1-BCC (AmberTools)
73,p38,2t,3fln,0.9700002670288104,0.0,1.92,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
74,p38,2n,2s,0.7400007247924822,0.0,0.78,0.42,Sage 2.2.1 + AM1-BCC (AmberTools)
75,p38,2o,2n,-1.3600006103515645,0.0,-0.28,0.39,Sage 2.2.1 + AM1-BCC (AmberTools)
76,p38,2y,2v,0.8099994659423828,0.0,1.79,0.71,Sage 2.2.1 + AM1-BCC (AmberTools)
77,p38,3fln,2v,1.9099998474121096,0.0,2.27,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
78,p38,2u,3fln,1.380000114440918,0.0,2.38,0.29,Sage 2.2.1 + AM1-BCC (AmberTools)
79,p38,2g,3fln,-0.2200002670288086,0.0,0.17,0.03,Sage 2.2.1 + AM1-BCC (AmberTools)
80,p38,2s,2r,0.3199996948242187,0.0,0.08,1.67,Sage 2.2.1 + AM1-BCC (AmberTools)
81,p38,2ee,3fln,1.380000114440918,0.0,0.38,0.18,Sage 2.2.1 + AM1-BCC (AmberTools)
82,p38,2j,2k,-0.4700002670288068,0.0,1.58,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
83,p38,2j,2l,-2.1800003051757795,0.0,-0.97,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
84,p38,2bb,2v,0.0900001525878906,0.0,2.32,0.92,Sage 2.2.1 + AM1-BCC (AmberTools)
85,p38,2gg,3fln,-0.2200002670288086,0.0,-0.98,0.18,Sage 2.2.1 + AM1-BCC (AmberTools)
86,p38,2f,3flz,-1.010000228881836,0.0,-0.55,0.02,Sage 2.2.1 + AM1-BCC (AmberTools)
87,p38,2ff,3fln,0.5599994659423828,0.0,-0.23,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
88,p38,2n,3fln,0.9700002670288104,0.0,1.12,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
89,p38,3flq,2v,0.9600000381469708,0.0,7.22,0.57,Sage 2.2.1 + AM1-BCC (AmberTools)
90,p38,2x,3fly,-1.1900005340576154,0.0,-0.8,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
91,p38,2h,2i,-0.5700006484985352,0.0,-3.4,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
92,p38,2q,2k,1.7100000381469729,0.0,3.46,0.47,Sage 2.2.1 + AM1-BCC (AmberTools)
93,p38,2j,2ff,-1.3599996566772443,0.0,0.02,0.24,Sage 2.2.1 + AM1-BCC (AmberTools)
94,p38,2v,2z,-1.3899993896484375,0.0,-1.48,0.34,Sage 2.2.1 + AM1-BCC (AmberTools)
95,p38,2g,2h,1.1800003051757812,0.0,3.65,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
96,p38,2p,3fln,0.3199996948242187,0.0,0.64,0.31,Sage 2.2.1 + AM1-BCC (AmberTools)
97,p38,2k,2m,-0.4099998474121094,0.0,-2.39,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
98,p38,3fmh,3fly,-0.5900001525878871,0.0,0.74,0.77,Sage 2.2.1 + AM1-BCC (AmberTools)
99,p38,2j,2ee,-2.1800003051757795,0.0,-0.95,0.34,Sage 2.2.1 + AM1-BCC (AmberTools)
100,jnk1,17124-1,18634-1,-0.3099994659423846,0.0,0.75,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
101,jnk1,18632-1,18624-1,0.5900001525878924,0.0,0.96,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
102,jnk1,18629-1,18624-1,0.1800003051757812,0.0,0.68,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
103,jnk1,18658-1,18631-1,0.2899999618530273,0.0,1.0,0.27,Sage 2.2.1 + AM1-BCC (AmberTools)
104,jnk1,18659-1,18660-1,0.7700004577636719,0.0,-0.93,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
105,jnk1,18636-1,18635-1,0.2200002670288086,0.0,1.26,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
106,jnk1,18628-1_flip,18625-1,0.5900001525878906,0.0,-0.22,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
107,jnk1,18626-1,18629-1,0.1999998092651367,0.0,0.13,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
108,jnk1,18630-1,18633-1,-0.0299997329711896,0.0,-0.27,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
109,jnk1,18631-1,18624-1,0.9200000762939452,0.0,2.17,0.21,Sage 2.2.1 + AM1-BCC (AmberTools)
110,jnk1,18631-1,18625-1,1.3000001907348633,0.0,1.87,0.44,Sage 2.2.1 + AM1-BCC (AmberTools)
111,jnk1,18630-1,18624-1,0.6500005722045898,0.0,0.45,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
112,jnk1,18638-1,18634-1,0.1000003814697265,0.0,0.06,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
113,jnk1,18659-1,18634-1,-0.5199995040893555,0.0,-0.5,0.27,Sage 2.2.1 + AM1-BCC (AmberTools)
114,jnk1,18639-1,18634-1,-0.25,0.0,1.03,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
115,jnk1,18628-1_flip,18627-1,0.2200002670288086,0.0,-0.59,0.2,Sage 2.2.1 + AM1-BCC (AmberTools)
116,jnk1,18659-1,18658-1,-0.2299995422363281,0.0,-0.47,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
117,jnk1,18626-1,18624-1,0.3800001144409179,0.0,0.9,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
118,jnk1,18634-1,18631-1,0.5799999237060547,0.0,0.85,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
119,jnk1,18634-1,18652-1,-0.6900005340576154,0.0,-0.09,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
120,jnk1,18635-1,18625-1,-0.8199996948242188,0.0,-0.26,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
121,jnk1,18639-1,18637-1,-0.4000005722045898,0.0,0.6,0.6,Sage 2.2.1 + AM1-BCC (AmberTools)
122,jnk1,18638-1,18652-1,-0.5900001525878888,0.0,-0.02,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
123,jnk1,18630-1,18632-1,0.0600004196166974,0.0,-0.42,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
124,jnk1,18636-1,18625-1,-0.5999994277954102,0.0,1.02,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
125,jnk1,18627-1,18633-1,-0.6900005340576154,0.0,-0.15,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
126,jnk1,17124-1,18637-1,-0.4600000381469744,0.0,-0.02,0.21,Sage 2.2.1 + AM1-BCC (AmberTools)
127,cdk2,1oiy,1oi9,0.0500001907348632,0.0,-0.52,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
128,cdk2,17,1oiu,-2.039999961853029,0.0,-2.87,0.37,Sage 2.2.1 + AM1-BCC (AmberTools)
129,cdk2,1h1s,31,1.7100000381469729,0.0,2.25,0.27,Sage 2.2.1 + AM1-BCC (AmberTools)
130,cdk2,21,1h1q,-0.3500003814697265,0.0,-0.36,0.35,Sage 2.2.1 + AM1-BCC (AmberTools)
131,cdk2,28,1h1s,-0.1400003433227539,0.0,0.3,0.37,Sage 2.2.1 + AM1-BCC (AmberTools)
132,cdk2,26,1h1q,0.25,0.0,0.95,0.03,Sage 2.2.1 + AM1-BCC (AmberTools)
133,cdk2,31,1h1q,1.359999656677246,0.0,1.05,0.3,Sage 2.2.1 + AM1-BCC (AmberTools)
134,cdk2,26,1oi9,-1.3099994659423828,0.0,-1.76,0.37,Sage 2.2.1 + AM1-BCC (AmberTools)
135,cdk2,28,32,1.359999656677246,0.0,2.02,0.34,Sage 2.2.1 + AM1-BCC (AmberTools)
136,cdk2,22,1oi9,-1.87999963760376,0.0,-3.57,0.55,Sage 2.2.1 + AM1-BCC (AmberTools)
137,cdk2,31,29,-0.3400001525878906,0.0,-0.55,0.68,Sage 2.2.1 + AM1-BCC (AmberTools)
138,cdk2,30,31,0.2700004577636719,0.0,0.38,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
139,cdk2,1h1r,1h1q,-0.5100002288818359,0.0,0.58,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
140,cdk2,30,29,-0.0699996948242187,0.0,-0.33,0.76,Sage 2.2.1 + AM1-BCC (AmberTools)
141,cdk2,1oiu,1h1q,0.8999996185302752,0.0,3.32,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
142,cdk2,1oiy,1h1q,1.609999656677246,0.0,2.01,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
143,cdk2,17,1h1q,-1.140000343322754,0.0,0.66,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
144,cdk2,31,1oi9,-0.1999998092651367,0.0,-0.96,0.32,Sage 2.2.1 + AM1-BCC (AmberTools)
145,cdk2,17,1h1r,-0.630000114440918,0.0,0.03,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
146,cdk2,21,20,-0.8900003433227539,0.0,-1.34,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
147,cdk2,30,1h1s,-1.4399995803833008,0.0,-1.73,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
148,cdk2,22,1h1q,-0.3200001716613769,0.0,-0.59,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
149,cdk2,1h1s,32,1.5,0.0,1.58,0.61,Sage 2.2.1 + AM1-BCC (AmberTools)
150,cdk2,20,1h1q,0.5399999618530273,0.0,0.85,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
151,ptp1b,23466,23475,-0.8700003623962402,0.0,-3.01,0.22,Sage 2.2.1 + AM1-BCC (AmberTools)
152,ptp1b,23467,20669,-1.2699995040893557,0.0,-1.18,0.31,Sage 2.2.1 + AM1-BCC (AmberTools)
153,ptp1b,23477,20670,-0.2299995422363299,0.0,-0.11,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
154,ptp1b,23474,23466,1.2599997520446775,0.0,2.62,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
155,ptp1b,23484,23485,-3.260000228881836,0.0,3.02,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
156,ptp1b,23471,23466,-0.0999999046325683,0.0,1.72,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
157,ptp1b,20669,23466,0.7599997520446777,0.0,1.51,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
158,ptp1b,23467,23473,-1.0500001907348633,0.0,-1.86,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
159,ptp1b,23484,23486,-4.720000267028809,0.0,0.63,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
160,ptp1b,23482,23486,-2.4600000381469727,0.0,-1.9,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
161,ptp1b,23471,23472,-0.8999996185302734,0.0,0.12,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
162,ptp1b,23467,23466,-0.5099997520446777,0.0,0.41,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
163,ptp1b,23467,23476,-2.0699996948242188,0.0,-3.08,0.45,Sage 2.2.1 + AM1-BCC (AmberTools)
164,ptp1b,20667,23482,1.4099998474121076,0.0,1.16,0.18,Sage 2.2.1 + AM1-BCC (AmberTools)
165,ptp1b,23466,20670,-1.230000019073488,0.0,-2.89,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
166,ptp1b,23477,23330,-1.2799997329711914,0.0,-1.37,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
167,ptp1b,23476,23466,1.559999942779541,0.0,3.33,0.29,Sage 2.2.1 + AM1-BCC (AmberTools)
168,ptp1b,23477,23466,1.0000004768371582,0.0,2.4,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
169,ptp1b,20667,23485,0.4099998474121076,0.0,1.76,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
170,ptp1b,23483,23480,1.1499996185302734,0.0,0.21,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
171,ptp1b,23466,23330,-2.2800002098083496,0.0,-4.68,0.33,Sage 2.2.1 + AM1-BCC (AmberTools)
172,ptp1b,23466,23472,-0.7999997138977051,0.0,-1.97,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
173,ptp1b,23483,23479,0.7299995422363281,0.0,1.91,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
174,ptp1b,23467,23468,-0.4099998474121094,0.0,-0.67,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
175,ptp1b,23480,20670,-0.3599996566772478,0.0,0.01,0.33,Sage 2.2.1 + AM1-BCC (AmberTools)
176,ptp1b,23482,23479,0.869999885559082,0.0,1.44,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
177,ptp1b,23480,23479,-0.4200000762939453,0.0,0.6,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
178,ptp1b,23471,23470,0.0300002098083496,0.0,-0.8,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
179,ptp1b,23469,23473,-0.6700005531311035,0.0,-1.72,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
180,ptp1b,23471,23468,0.0,0.0,0.46,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
181,ptp1b,23477,23479,-0.2899999618530273,0.0,0.63,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
182,ptp1b,20667,23486,-1.050000190734865,0.0,-0.6,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
183,ptp1b,23467,23474,-1.7699995040893557,0.0,-2.53,0.2,Sage 2.2.1 + AM1-BCC (AmberTools)
184,ptp1b,23473,23466,0.5400004386901855,0.0,2.57,0.23,Sage 2.2.1 + AM1-BCC (AmberTools)
185,tyk2,ejm_49,ejm_31,-1.7899999618530271,0.0,-0.95,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
186,tyk2,ejm_44,ejm_43,-0.8400001525878906,0.0,-1.47,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
187,tyk2,ejm_55,ejm_54,-1.3199996948242188,0.0,-0.46,0.62,Sage 2.2.1 + AM1-BCC (AmberTools)
188,tyk2,jmc_28,jmc_30,0.0399999618530273,0.0,-0.93,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
189,tyk2,ejm_31,ejm_48,0.5399999618530273,0.0,0.46,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
190,tyk2,ejm_50,ejm_48,-0.0200004577636718,0.0,0.5,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
191,tyk2,jmc_23,jmc_27,0.4200000762939453,0.0,-0.01,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
192,tyk2,jmc_30,ejm_46,-0.3700008392333984,0.0,0.48,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
193,tyk2,ejm_31,ejm_45,-0.0200004577636718,0.0,0.16,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
194,tyk2,ejm_49,ejm_50,-1.229999542236328,0.0,-1.23,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
195,tyk2,ejm_43,ejm_42,-1.5199995040893557,0.0,-1.89,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
196,tyk2,ejm_47,ejm_50,0.7200002670288086,0.0,-0.26,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
197,tyk2,ejm_50,ejm_55,-0.2300004959106445,0.0,-0.61,0.18,Sage 2.2.1 + AM1-BCC (AmberTools)
198,tyk2,ejm_31,ejm_46,-1.770000457763672,0.0,-1.28,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
199,tyk2,jmc_23,ejm_31,2.15999984741211,0.0,1.4,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
200,tyk2,ejm_50,ejm_42,-0.8000001907348633,0.0,-0.02,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
201,tyk2,ejm_31,ejm_42,-0.239999771118164,0.0,0.37,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
202,tyk2,jmc_23,jmc_28,0.7200002670288086,0.0,0.68,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
203,tyk2,ejm_47,ejm_31,0.1599998474121093,0.0,0.28,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
204,tyk2,jmc_27,ejm_46,-0.0300006866455078,0.0,0.28,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
205,tyk2,ejm_42,ejm_54,-0.75,0.0,-0.88,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
206,tyk2,ejm_31,ejm_44,2.119999885559082,0.0,2.23,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
207,mcl1,35,49,0.4500007630000002,0.2491483276165298,0.01,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
208,mcl1,56,58,-0.1499996180000007,0.0539321074076414,-1.96,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
209,mcl1,42,66,0.4699993140000007,0.2191709612262531,-0.87,0.32,Sage 2.2.1 + AM1-BCC (AmberTools)
210,mcl1,26,44,-0.4300003050000001,0.2625337906083593,-0.01,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
211,mcl1,53,63,0.8999996180000007,0.217117031391394,0.72,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
212,mcl1,28,46 flip,-0.9800000190000002,0.0345825805291095,-1.17,0.38,Sage 2.2.1 + AM1-BCC (AmberTools)
213,mcl1,33,34,0.0100002280000008,0.2611859517191229,-0.22,0.4,Sage 2.2.1 + AM1-BCC (AmberTools)
214,mcl1,52,53,-0.7300004960000006,0.2048955516309386,-1.18,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
215,mcl1,26,27,2.1199998850000012,0.2887686244295647,0.68,0.61,Sage 2.2.1 + AM1-BCC (AmberTools)
216,mcl1,27,43 flip,-0.9100003240000004,0.1299649308657648,0.21,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
217,mcl1,37,53,-1.010000229000001,0.3561604634433917,-2.3,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
218,mcl1,27,40 flip,-1.1300001140000004,0.1256972658007068,-1.22,0.33,Sage 2.2.1 + AM1-BCC (AmberTools)
219,mcl1,35,36,0.6300001149999996,0.2261649476877054,-0.5,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
220,mcl1,27,30 flip,-1.7300000190000002,0.2236977940549839,-0.26,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
221,mcl1,27,39,-0.9100003240000004,0.1327815235176787,-0.27,0.99,Sage 2.2.1 + AM1-BCC (AmberTools)
222,mcl1,42,44,0.2299995429999999,0.181032380354026,-0.12,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
223,mcl1,23,66,0.399999618999999,0.1332388886188016,-0.69,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
224,mcl1,42,68,1.209999562000001,0.3184153996361528,0.58,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
225,mcl1,37,56,-0.3100004199999997,0.2998338634626495,-0.33,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
226,mcl1,27,45,-2.829999923,0.2325638521194381,-2.41,0.44,Sage 2.2.1 + AM1-BCC (AmberTools)
227,mcl1,26,68,0.549999714000001,0.3708633645967204,0.54,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
228,mcl1,33,45,-2.069999694999999,0.2656574589772209,-0.91,0.78,Sage 2.2.1 + AM1-BCC (AmberTools)
229,mcl1,42,64,-0.6000003809999992,0.2341357493537688,-0.69,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
230,mcl1,42,54,-0.8800001139999996,0.2684902113357948,-1.1,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
231,mcl1,53,58,0.5500001910000005,0.1996461926777022,0.05,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
232,mcl1,26,57,-0.8000001909999988,0.277808021643576,0.91,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
233,mcl1,33,48 flip,0.2200002670000005,0.1768291560808441,4.14,0.38,Sage 2.2.1 + AM1-BCC (AmberTools)
234,mcl1,54,64,0.2799997330000003,0.24833333336,0.26,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
235,mcl1,27,47 flip,0.3399996759999997,0.2032815446079434,0.82,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
236,mcl1,37,60,0.0299997329999985,0.298581463967541,-0.51,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
237,mcl1,42,51,0.4499998100000013,0.2727169821871053,0.59,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
238,mcl1,32,34,-0.2899999619999995,0.2246043987723282,-1.27,0.29,Sage 2.2.1 + AM1-BCC (AmberTools)
239,mcl1,65,67,0.8299999229999999,0.1943155412931798,1.36,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
240,mcl1,28,29,-0.3200001710000002,0.1184481478705222,-0.04,0.17,Sage 2.2.1 + AM1-BCC (AmberTools)
241,mcl1,42,57,-0.1400003429999987,0.2025488297052552,0.75,0.05,Sage 2.2.1 + AM1-BCC (AmberTools)
242,mcl1,60,65,0.510000229000001,0.194192522431953,-1.31,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
243,mcl1,32,41 flip,-0.5500001900000004,0.1282828564150331,-2.47,0.46,Sage 2.2.1 + AM1-BCC (AmberTools)
244,mcl1,42,62,0.9399995810000004,0.2365237297829773,0.39,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
245,mcl1,60,63,-0.1400003439999988,0.0971618249365459,-0.89,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
246,mcl1,27,42,-2.7799997330000012,0.2173385607304739,-1.22,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
247,mcl1,30 flip,40 flip,0.5999999049999998,0.1913256490514367,-0.99,0.34,Sage 2.2.1 + AM1-BCC (AmberTools)
248,mcl1,33,35,-1.9300003059999993,0.2816386961939657,0.13,0.25,Sage 2.2.1 + AM1-BCC (AmberTools)
