,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source
670,5929,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7827,,Cc1ccncc1,Solvent,0.2173,,-0.8885,,,,10.1016/j.jct.2010.12.028
671,5930,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.7105,,c1ccccc1,Solvent,0.2895,,,,0.8751500000000002,,10.1021/je800915d
672,5931,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.5044,,c1ccccc1,Solvent,0.4956,,,,0.8744300000000002,,10.1021/je800915d
673,5932,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.2934,,c1ccccc1,Solvent,0.7066,,,,0.8736600000000002,,10.1021/je800915d
674,5933,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.2523,,c1ccccc1,Solvent,0.7477,,-0.014,,,,10.1016/j.fluid.2005.06.011
675,5934,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.4958,,c1ccccc1,Solvent,0.5042,,-0.0245,,,,10.1016/j.fluid.2005.06.011
676,5935,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.7714,,c1ccccc1,Solvent,0.2286,,-0.0245,,,,10.1016/j.fluid.2005.06.011
677,5936,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2484,,Nc1ccccc1,Solvent,0.7516,,,,0.9768950000000002,,10.1021/je900874z
678,5937,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4114,,Nc1ccccc1,Solvent,0.5886,,,,0.9457730000000002,,10.1021/je900874z
679,5938,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6993,,Nc1ccccc1,Solvent,0.3007,,,,0.8786430000000003,,10.1021/je900874z
680,5939,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2145,,Nc1ccccc1,Solvent,0.7855,,-0.746,,,,10.1021/je200333p
681,5940,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4107,,Nc1ccccc1,Solvent,0.5893,,-1.165,,,,10.1021/je200333p
682,5941,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6991,,Nc1ccccc1,Solvent,0.3009,,-1.076,,,,10.1021/je200333p
683,5942,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2503,,CNc1ccccc1,Solvent,0.7497,,,,0.9502900000000002,,10.1021/je900874z
684,5943,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4948,,CNc1ccccc1,Solvent,0.5052,,,,0.9107940000000002,,10.1021/je900874z
685,5944,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.7506,,CNc1ccccc1,Solvent,0.2494,,,,0.8565010000000002,,10.1021/je900874z
686,5945,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2316,,CNc1ccccc1,Solvent,0.7684,,-0.5,,,,10.1021/je200333p
687,5946,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.5086,,CNc1ccccc1,Solvent,0.4914,,-0.672,,,,10.1021/je200333p
688,5947,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.7097,,CNc1ccccc1,Solvent,0.2903,,-0.525,,,,10.1021/je200333p
689,5948,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5039,,CC(C)O,Solvent,0.4961,,,,0.7719000000000001,,10.1016/j.jct.2007.02.008
690,5949,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2,,CC(C)O,Solvent,0.8,,,,0.7761000000000002,,10.1016/j.jct.2007.02.008
691,5950,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7058,,CC(C)O,Solvent,0.2942,,,,0.7711100000000002,,10.1021/je050540h
692,5951,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1995,,CC(C)O,Solvent,0.8005,,0.438,,,,10.1016/j.jct.2015.01.013
693,5952,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4984,,CC(C)O,Solvent,0.5016,,0.801,,,,10.1016/j.jct.2015.01.013
694,5953,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7991,,CC(C)O,Solvent,0.2009,,0.702,,,,10.1016/j.jct.2015.01.013
695,5954,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.1965,,CCCCCCCO,Solvent,0.8035,,,,0.8083340000000001,,10.1021/je800831d
696,5955,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.5084,,CCCCCCCO,Solvent,0.4916,,,,0.7865310000000001,,10.1021/je800831d
697,5956,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.7675,,CCCCCCCO,Solvent,0.2325,,,,0.7621850000000001,,10.1021/je800831d
698,5957,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.273,,CCCCCCCO,Solvent,0.727,,0.2316,,,,10.1021/je700308j
699,5958,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.5,,CCCCCCCO,Solvent,0.5,,0.392,,,,10.1021/je700308j
700,5959,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.778,,CCCCCCCO,Solvent,0.222,,0.4261,,,,10.1021/je700308j
701,5960,298.15,101.3,Liquid,2,NCCCO,Solvent,0.272809,,O,Solvent,0.727191,,,,1.0118000000000005,,10.1021/acs.jced.5b00412
702,5961,298.15,101.3,Liquid,2,NCCCO,Solvent,0.489642,,O,Solvent,0.510358,,,,1.0059000000000002,,10.1021/acs.jced.5b00412
703,5962,298.15,101.3,Liquid,2,NCCCO,Solvent,0.708044,,O,Solvent,0.291956,,,,0.9975000000000004,,10.1021/acs.jced.5b00412
704,5963,298.15,101.0,Liquid,2,NCCCO,Solvent,0.2982,,O,Solvent,0.7018,,-2.501,,,,10.1016/j.jct.2007.03.010
705,5964,298.15,101.0,Liquid,2,NCCCO,Solvent,0.4989,,O,Solvent,0.5011,,-2.462,,,,10.1016/j.jct.2007.03.010
706,5965,298.15,101.0,Liquid,2,NCCCO,Solvent,0.7515,,O,Solvent,0.2485,,-1.531,,,,10.1016/j.jct.2007.03.010
707,5966,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.2747,,Cc1ccccc1,Solvent,0.7253,,,,0.8675700000000003,,10.1016/j.jct.2006.08.011
708,5967,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.4907,,Cc1ccccc1,Solvent,0.5093,,,,0.8707300000000002,,10.1016/j.jct.2006.08.011
709,5968,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.7346,,Cc1ccccc1,Solvent,0.2654,,,,0.8734100000000001,,10.1016/j.jct.2006.08.011
710,5969,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2389,,Cc1ccccc1,Solvent,0.7611,,-0.1404,,,,10.1016/j.jct.2006.08.011
711,5970,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5486,,Cc1ccccc1,Solvent,0.4514,,-0.1583,,,,10.1016/j.jct.2006.08.011
712,5971,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7394,,Cc1ccccc1,Solvent,0.2606,,-0.1135,,,,10.1016/j.jct.2006.08.011
713,5972,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.7405,,CNc1ccccc1,Solvent,0.2595,,,,0.7424910000000001,,10.1021/je400134d
714,5973,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.497,,CNc1ccccc1,Solvent,0.503,,,,0.8106920000000002,,10.1021/je400134d
715,5974,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.2509,,CNc1ccccc1,Solvent,0.7491,,,,0.8897150000000003,,10.1021/je400134d
716,5975,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7032,,CNc1ccccc1,Solvent,0.2968,,1.539,,,,10.1016/j.jct.2012.07.006
717,5976,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5017,,CNc1ccccc1,Solvent,0.4983,,1.676,,,,10.1016/j.jct.2012.07.006
718,5977,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2059,,CNc1ccccc1,Solvent,0.7941,,1.126,,,,10.1016/j.jct.2012.07.006
719,5978,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.7464,,CNc1ccccc1,Solvent,0.2536,,,,0.8233530000000001,,10.1021/je400134d
720,5979,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.4945,,CNc1ccccc1,Solvent,0.5055,,,,0.8759620000000002,,10.1021/je400134d
721,5980,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.247,,CNc1ccccc1,Solvent,0.753,,,,0.9289450000000002,,10.1021/je400134d
722,5981,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7066,,CNc1ccccc1,Solvent,0.2934,,1.521,,,,10.1016/j.jct.2012.07.006
723,5982,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5063,,CNc1ccccc1,Solvent,0.4937,,1.628,,,,10.1016/j.jct.2012.07.006
724,5983,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2047,,CNc1ccccc1,Solvent,0.7953,,0.972,,,,10.1016/j.jct.2012.07.006
725,5984,298.15,100.0,Liquid,2,CNc1ccccc1,Solvent,0.2452,,Cc1ccccc1,Solvent,0.7548,,,,0.8935250000000002,,10.1021/je400134d
726,5985,298.15,100.0,Liquid,2,CNc1ccccc1,Solvent,0.49,,Cc1ccccc1,Solvent,0.51,,,,0.9235800000000004,,10.1021/je400134d
727,5986,298.15,100.0,Liquid,2,CNc1ccccc1,Solvent,0.7407,,Cc1ccccc1,Solvent,0.2593,,,,0.9531280000000004,,10.1021/je400134d
728,5987,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.2952,,Cc1ccccc1,Solvent,0.7048,,0.459,,,,10.1016/j.jct.2012.07.006
729,5988,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.4973,,Cc1ccccc1,Solvent,0.5027,,0.497,,,,10.1016/j.jct.2012.07.006
730,5989,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.7892,,Cc1ccccc1,Solvent,0.2108,,0.287,,,,10.1016/j.jct.2012.07.006
731,5990,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2526,,CCCNCCC,Solvent,0.7474,,,,0.7540050000000001,,10.1016/j.jct.2011.05.003
732,5991,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5427,,CCCNCCC,Solvent,0.4573,,,,0.7766620000000002,,10.1016/j.jct.2011.05.003
733,5992,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7418,,CCCNCCC,Solvent,0.2582,,,,0.7918920000000003,,10.1016/j.jct.2011.05.003
734,5993,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.788,,CCCNCCC,Solvent,0.212,,0.088,,,,10.1016/j.fluid.2013.01.011
735,5994,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.5007,,CCCNCCC,Solvent,0.4993,,0.162,,,,10.1016/j.fluid.2013.01.011
736,5995,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2132,,CCCNCCC,Solvent,0.7868,,0.137,,,,10.1016/j.fluid.2013.01.011
737,5996,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2097,,CCCCNCCCC,Solvent,0.7903,,,,0.7655110000000002,,10.1016/j.jct.2011.05.003
738,5997,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.4499,,CCCCNCCCC,Solvent,0.5501,,,,0.7778490000000002,,10.1016/j.jct.2011.05.003
739,5998,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7509,,CCCCNCCCC,Solvent,0.2491,,,,0.7951660000000003,,10.1016/j.jct.2011.05.003
740,5999,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.7811,,CCCCNCCCC,Solvent,0.2189,,0.164,,,,10.1016/j.fluid.2013.01.011
741,6000,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.4913,,CCCCNCCCC,Solvent,0.5087,,0.278,,,,10.1016/j.fluid.2013.01.011
742,6001,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2947,,CCCCNCCCC,Solvent,0.7053,,0.256,,,,10.1016/j.fluid.2013.01.011
743,6002,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2598,,CCN(CC)CC,Solvent,0.7402,,,,0.7465820000000002,,10.1016/j.jct.2011.05.003
744,6003,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5032,,CCN(CC)CC,Solvent,0.4968,,,,0.7684760000000002,,10.1016/j.jct.2011.05.003
745,6004,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7484,,CCN(CC)CC,Solvent,0.2516,,,,0.7899410000000002,,10.1016/j.jct.2011.05.003
746,6005,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.7804,,CCN(CC)CC,Solvent,0.2196,,0.216,,,,10.1016/j.fluid.2013.07.037
747,6006,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.492,,CCN(CC)CC,Solvent,0.508,,0.419,,,,10.1016/j.fluid.2013.07.037
748,6007,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2939,,CCN(CC)CC,Solvent,0.7061,,0.412,,,,10.1016/j.fluid.2013.07.037
749,6008,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.7252,,CCCCCO,Solvent,0.2748,,,,0.8354000000000001,,10.1016/j.fluid.2010.03.001
750,6009,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.5435,,CCCCCO,Solvent,0.4565,,,,0.8312000000000003,,10.1016/j.fluid.2010.03.001
751,6010,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.2635,,CCCCCO,Solvent,0.7365,,,,0.8238000000000002,,10.1016/j.fluid.2010.03.001
752,6011,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.766,,CCCCCO,Solvent,0.234,,0.782,,,,10.1016/j.fluid.2010.03.001
753,6012,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.54,,CCCCCO,Solvent,0.46,,0.858,,,,10.1016/j.fluid.2010.03.001
754,6013,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.272,,CCCCCO,Solvent,0.728,,0.532,,,,10.1016/j.fluid.2010.03.001
755,6014,298.15,101.0,Liquid,2,O,Solvent,0.74401,,OCC(O)CO,Solvent,0.25599,,,,1.1613400000000005,,10.1016/j.tca.2013.07.012
756,6015,298.15,101.0,Liquid,2,O,Solvent,0.50929,,OCC(O)CO,Solvent,0.49071,,,,1.2137500000000003,,10.1016/j.tca.2013.07.012
757,6016,298.15,101.0,Liquid,2,O,Solvent,0.25064,,OCC(O)CO,Solvent,0.74936,,,,1.2418100000000003,,10.1016/j.tca.2013.07.012
758,6017,298.15,101.0,Liquid,2,O,Solvent,0.2192,,OCC(O)CO,Solvent,0.7808,,-0.292,,,,10.1016/j.tca.2009.06.004
759,6018,298.15,101.0,Liquid,2,O,Solvent,0.5022,,OCC(O)CO,Solvent,0.4978,,-0.547,,,,10.1016/j.tca.2009.06.004
760,6019,298.15,101.0,Liquid,2,O,Solvent,0.8005,,OCC(O)CO,Solvent,0.1995,,-0.56,,,,10.1016/j.tca.2009.06.004
761,6020,298.15,100.0,Liquid,2,CCCCCl,Solvent,0.7026,,CN1CCCC1=O,Solvent,0.2974,,,,0.9268000000000002,,10.1021/je7003758
762,6021,298.15,100.0,Liquid,2,CCCCCl,Solvent,0.4948,,CN1CCCC1=O,Solvent,0.5052,,,,0.9575000000000002,,10.1021/je7003758
763,6022,298.15,100.0,Liquid,2,CCCCCl,Solvent,0.2961,,CN1CCCC1=O,Solvent,0.7039,,,,0.9862000000000004,,10.1021/je7003758
764,6023,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.787,,CN1CCCC1=O,Solvent,0.213,,0.081,,,,10.1016/j.jct.2008.01.024
765,6024,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.49,,CN1CCCC1=O,Solvent,0.51,,0.152,,,,10.1016/j.jct.2008.01.024
766,6025,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.294,,CN1CCCC1=O,Solvent,0.706,,0.145,,,,10.1016/j.jct.2008.01.024
767,6026,298.15,100.0,Liquid,2,CCCCCCCl,Solvent,0.8012,,CN1CCCC1=O,Solvent,0.1988,,,,0.8970000000000002,,10.1021/je7003758
768,6027,298.15,100.0,Liquid,2,CCCCCCCl,Solvent,0.4993,,CN1CCCC1=O,Solvent,0.5007,,,,0.9389000000000002,,10.1021/je7003758
769,6028,298.15,100.0,Liquid,2,CCCCCCCl,Solvent,0.2984,,CN1CCCC1=O,Solvent,0.7016,,,,0.9715000000000004,,10.1021/je7003758
770,6029,298.15,101.0,Liquid,2,CCCCCCCl,Solvent,0.79,,CN1CCCC1=O,Solvent,0.21,,0.232,,,,10.1016/j.jct.2008.01.024
771,6030,298.15,101.0,Liquid,2,CCCCCCCl,Solvent,0.497,,CN1CCCC1=O,Solvent,0.503,,0.416,,,,10.1016/j.jct.2008.01.024
772,6031,298.15,101.0,Liquid,2,CCCCCCCl,Solvent,0.203,,CN1CCCC1=O,Solvent,0.797,,0.319,,,,10.1016/j.jct.2008.01.024
773,6032,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.2025,,ClCCCl,Solvent,0.7975,,,,1.1953000000000005,,10.1021/je7003758
774,6033,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.4975,,ClCCCl,Solvent,0.5025,,,,1.1283000000000003,,10.1021/je7003758
775,6034,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.7037,,ClCCCl,Solvent,0.2963,,,,1.0851000000000002,,10.1021/je7003758
776,6035,298.15,101.3,Liquid,2,CN1CCCC1=O,Solvent,0.7367,,ClCCCl,Solvent,0.2633,,-0.8587,,,,10.1021/je020065c
777,6036,298.15,101.3,Liquid,2,CN1CCCC1=O,Solvent,0.2531,,ClCCCl,Solvent,0.7469,,-0.8118,,,,10.1021/je020065c
778,6037,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5,,ClCCCl,Solvent,0.5,,-1.264,,,,10.1016/j.jct.2008.01.024
779,6038,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.2034,,ClCCCCCl,Solvent,0.7966,,,,1.1142000000000003,,10.1021/je7003758
780,6039,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.5025,,ClCCCCCl,Solvent,0.4975,,,,1.0840000000000003,,10.1021/je7003758
781,6040,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.7003,,ClCCCCCl,Solvent,0.2997,,,,1.0627000000000002,,10.1021/je7003758
782,6041,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.21,,ClCCCCCl,Solvent,0.79,,-0.406,,,,10.1016/j.jct.2008.01.024
783,6042,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.505,,ClCCCCCl,Solvent,0.495,,-0.678,,,,10.1016/j.jct.2008.01.024
784,6043,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.703,,ClCCCCCl,Solvent,0.297,,-0.583,,,,10.1016/j.jct.2008.01.024
785,6044,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.2016,,ClCCCCCCCl,Solvent,0.7984,,,,1.0584000000000005,,10.1021/je7003758
786,6045,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.5049,,ClCCCCCCCl,Solvent,0.4951,,,,1.0490000000000002,,10.1021/je7003758
787,6046,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.7023,,ClCCCCCCCl,Solvent,0.2977,,,,1.0416,,10.1021/je7003758
788,6047,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.212,,ClCCCCCCCl,Solvent,0.788,,-0.13,,,,10.1016/j.jct.2008.01.024
789,6048,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.503,,ClCCCCCCCl,Solvent,0.497,,-0.2,,,,10.1016/j.jct.2008.01.024
790,6049,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.797,,ClCCCCCCCl,Solvent,0.203,,-0.123,,,,10.1016/j.jct.2008.01.024
791,6050,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.261,,CCN(CC)CC,Solvent,0.739,,,,0.7361510000000001,,10.1016/j.tca.2010.09.004
792,6051,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5106,,CCN(CC)CC,Solvent,0.4894,,,,0.7527560000000002,,10.1016/j.tca.2010.09.004
793,6052,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7604,,CCN(CC)CC,Solvent,0.2396,,,,0.7738830000000002,,10.1016/j.tca.2010.09.004
794,6053,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.7893,,CCN(CC)CC,Solvent,0.2107,,0.455,,,,10.1016/j.fluid.2013.07.037
795,6054,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.4967,,CCN(CC)CC,Solvent,0.5033,,0.746,,,,10.1016/j.fluid.2013.07.037
796,6055,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.2124,,CCN(CC)CC,Solvent,0.7876,,0.57,,,,10.1016/j.fluid.2013.07.037
797,6056,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2987,,CCCCCO,Solvent,0.7013,,,,0.8293300000000002,,10.1021/je060368x
798,6057,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4994,,CCCCCO,Solvent,0.5006,,,,0.8425400000000002,,10.1021/je060368x
799,6058,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8,,CCCCCO,Solvent,0.2,,,,0.8635900000000002,,10.1021/je060368x
800,6059,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.217,,CCCCCO,Solvent,0.783,,0.6006,,,,10.1021/je060368x
801,6060,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.526,,CCCCCO,Solvent,0.474,,0.97,,,,10.1021/je060368x
802,6061,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.722,,CCCCCO,Solvent,0.278,,0.8628,,,,10.1021/je060368x
803,6062,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2563,,Nc1ccccc1,Solvent,0.7437,,,,0.9712300000000004,,10.1021/je100472t
804,6063,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5026,,Nc1ccccc1,Solvent,0.4974,,,,0.9213850000000002,,10.1021/je100472t
805,6064,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9019,,Nc1ccccc1,Solvent,0.0981,,,,0.8265540000000001,,10.1021/je100472t
806,6065,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2099,,Nc1ccccc1,Solvent,0.7901,,-0.648,,,,10.1021/je200333p
807,6066,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5106,,Nc1ccccc1,Solvent,0.4894,,-1.173,,,,10.1021/je200333p
808,6067,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9018,,Nc1ccccc1,Solvent,0.0982,,-0.469,,,,10.1021/je200333p
809,6068,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2589,,CNc1ccccc1,Solvent,0.7411,,,,0.9456330000000004,,10.1021/je100472t
810,6069,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.495,,CNc1ccccc1,Solvent,0.505,,,,0.9066940000000002,,10.1021/je100472t
811,6070,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7463,,CNc1ccccc1,Solvent,0.2537,,,,0.8582020000000002,,10.1021/je100472t
812,6071,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2283,,CNc1ccccc1,Solvent,0.7717,,-0.54,,,,10.1021/je200333p
813,6072,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.509,,CNc1ccccc1,Solvent,0.491,,-0.816,,,,10.1021/je200333p
814,6073,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7055,,CNc1ccccc1,Solvent,0.2945,,-0.672,,,,10.1021/je200333p
815,6074,293.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.2538,,O,Solvent,0.7462,,,,0.9918800000000002,,10.1021/je800197t
816,6075,293.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.4983,,O,Solvent,0.5017,,,,0.9627600000000002,,10.1021/je800197t
817,6076,293.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.7587,,O,Solvent,0.2413,,,,0.9345300000000002,,10.1021/je800197t
818,6077,291.15,101.0,Liquid,2,CCCCC,Solvent,0.73,,COC=O,Solvent,0.27,,,,0.6740500000000001,,10.1016/j.fluid.2013.11.026
819,6078,291.15,101.0,Liquid,2,CCCCC,Solvent,0.494,,COC=O,Solvent,0.506,,,,0.7379200000000001,,10.1016/j.fluid.2013.11.026
820,6079,291.15,101.0,Liquid,2,CCCCC,Solvent,0.241,,COC=O,Solvent,0.759,,,,0.8359400000000002,,10.1016/j.fluid.2013.11.026
821,6080,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7887,,COC=O,Solvent,0.2113,,1.154,,,,10.1016/j.fluid.2013.11.026
822,6081,291.15,101.0,Liquid,2,CCCCC,Solvent,0.5217,,COC=O,Solvent,0.4783,,1.876,,,,10.1016/j.fluid.2013.11.026
823,6082,291.15,101.0,Liquid,2,CCCCC,Solvent,0.2317,,COC=O,Solvent,0.7683,,1.433,,,,10.1016/j.fluid.2013.11.026
824,6083,298.15,101.0,Liquid,2,CCCCC,Solvent,0.748,,CCOC=O,Solvent,0.252,,,,0.6707000000000002,,10.1016/j.fluid.2013.11.026
825,6084,298.15,101.0,Liquid,2,CCCCC,Solvent,0.504,,CCOC=O,Solvent,0.496,,,,0.7333000000000002,,10.1016/j.fluid.2013.11.026
826,6085,298.15,101.0,Liquid,2,CCCCC,Solvent,0.298,,CCOC=O,Solvent,0.702,,,,0.7971000000000003,,10.1016/j.fluid.2013.11.026
827,6086,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7779,,CCOC=O,Solvent,0.2221,,1.051,,,,10.1016/j.fluid.2013.11.026
828,6087,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5001,,CCOC=O,Solvent,0.4999,,1.354,,,,10.1016/j.fluid.2013.11.026
829,6088,298.15,101.0,Liquid,2,CCCCC,Solvent,0.2298,,CCOC=O,Solvent,0.7702,,1.016,,,,10.1016/j.fluid.2013.11.026
830,6089,291.15,101.0,Liquid,2,CCCCC,Solvent,0.181,,CCCOC=O,Solvent,0.819,,,,0.8484000000000002,,10.1016/j.fluid.2013.11.026
831,6090,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7475,,CCCOC=O,Solvent,0.2525,,,,0.6792300000000002,,10.1016/j.fluid.2013.11.026
832,6091,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5118,,CCCOC=O,Solvent,0.4882,,,,0.7417500000000001,,10.1016/j.fluid.2013.11.026
833,6092,291.15,101.0,Liquid,2,CCCCC,Solvent,0.181,,CCCOC=O,Solvent,0.819,,0.553,,,,10.1016/j.fluid.2013.11.026
834,6093,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7294,,CCCOC=O,Solvent,0.2706,,0.96,,,,10.1016/j.fluid.2013.11.026
