FF,Group,Type,n_dataset,n_in_dataset,n_high_error,n_in_high_error,fraction_in_dataset,fraction_in_high_error,ratio_representation
Sage 2.3.0rc0 + ELF10,t17,ProperTorsions,199,123,49,22,0.6180904522613065,0.4489795918367347,0.7263978762236601
Sage 2.2.1+AM1-BCC,i3,ImproperTorsions,199,12,46,2,0.06030150753768844,0.043478260869565216,0.7210144927536232
Sage 2.2.1+AM1-BCC,i7,ImproperTorsions,199,54,46,9,0.271356783919598,0.1956521739130435,0.7210144927536232
Sage 2.2.1+AM1-BCC,b13,Bonds,199,54,46,9,0.271356783919598,0.1956521739130435,0.7210144927536232
Sage 2.3.0rc0 + AshGC,b24,Bonds,199,25,56,5,0.12562814070351758,0.08928571428571429,0.7107142857142857
Sage 2.3.0rc0 + AshGC,a37,Angles,199,25,56,5,0.12562814070351758,0.08928571428571429,0.7107142857142857
Sage 2.3.0rc0 + AshGC,a19,Angles,199,15,56,3,0.07537688442211055,0.05357142857142857,0.7107142857142857
Sage 2.3.0rc0 + AshGC,Aryl Chloride,Checkmol,199,65,56,13,0.32663316582914576,0.23214285714285715,0.7107142857142856
Sage 2.3.0rc0 + AshGC,n24,vdW,199,65,56,13,0.32663316582914576,0.23214285714285715,0.7107142857142856
Sage 2.3.0rc0 + AshGC,b70,Bonds,199,65,56,13,0.32663316582914576,0.23214285714285715,0.7107142857142856
Sage 2.2.1 + ELF10,i7,ImproperTorsions,199,54,47,9,0.271356783919598,0.19148936170212766,0.7056737588652482
Sage 2.2.1 + ELF10,b13,Bonds,199,54,47,9,0.271356783919598,0.19148936170212766,0.7056737588652482
Sage 2.3.0rc1 + AshGC,t22,ProperTorsions,199,47,54,9,0.23618090452261306,0.16666666666666666,0.7056737588652482
Sage 2.3.0rc1 + AshGC,Cation,Checkmol,199,47,54,9,0.23618090452261306,0.16666666666666666,0.7056737588652482
Sage 2.2.1 + AshGC,t43a,ProperTorsions,199,38,52,7,0.19095477386934673,0.1346153846153846,0.7049595141700404
Sage 2.3.0rc1 + AshGC,t19,ProperTorsions,199,42,54,8,0.21105527638190955,0.14814814814814814,0.7019400352733686
Sage 2.2.1+AM1-BCC,t23,ProperTorsions,199,37,46,6,0.18592964824120603,0.13043478260869565,0.7015276145710928
Sage 2.3.0rc0 + ELF10,t17a,ProperTorsions,199,99,49,17,0.49748743718592964,0.3469387755102041,0.6973819830962689
Sage 2.3.0rc1 + AshGC,t23,ProperTorsions,199,37,54,7,0.18592964824120603,0.12962962962962962,0.6971971971971972
Sage 2.2.1 + AshGC,Primary Amine,Checkmol,199,33,52,6,0.1658291457286432,0.11538461538461539,0.6958041958041958
Sage 2.2.1+AM1-BCC,b24,Bonds,199,25,46,4,0.12562814070351758,0.08695652173913043,0.6921739130434783
Sage 2.2.1 + ELF10,Carboxylic Acid Tertiary Amide,Checkmol,199,49,47,8,0.24623115577889448,0.1702127659574468,0.691272253582284
Sage 2.2.1 + ELF10,a37,Angles,199,25,47,4,0.12562814070351758,0.0851063829787234,0.6774468085106383
Sage 2.2.1 + ELF10,b24,Bonds,199,25,47,4,0.12562814070351758,0.0851063829787234,0.6774468085106383
Sage 2.3.0rc0 + ELF10,i3,ImproperTorsions,199,12,49,2,0.06030150753768844,0.04081632653061224,0.6768707482993197
Sage 2.2.1 + AshGC,t115,ProperTorsions,199,34,52,6,0.1708542713567839,0.11538461538461539,0.6753393665158371
Sage 2.2.1 + AshGC,b52,Bonds,199,34,52,6,0.1708542713567839,0.11538461538461539,0.6753393665158371
Sage 2.3.0rc0 + ELF10,Carboxylic Acid Derivative,Checkmol,199,151,49,25,0.7587939698492462,0.5102040816326531,0.6723881605622382
Sage 2.3.0rc1 + AshGC,t17a,ProperTorsions,199,99,54,18,0.49748743718592964,0.3333333333333333,0.67003367003367
Sage 2.3.0rc1 + AshGC,Primary Amine,Checkmol,199,33,54,6,0.1658291457286432,0.1111111111111111,0.67003367003367
Sage 2.2.1 + AshGC,t19a,ProperTorsions,199,23,52,4,0.11557788944723618,0.07692307692307693,0.6655518394648829
Sage 2.2.1 + AshGC,t18a,ProperTorsions,199,23,52,4,0.11557788944723618,0.07692307692307693,0.6655518394648829
Sage 2.2.1+AM1-BCC,Sulfonamide,Checkmol,199,13,46,2,0.06532663316582915,0.043478260869565216,0.6655518394648828
Sage 2.2.1+AM1-BCC,Sulfonic Acid Derivative,Checkmol,199,13,46,2,0.06532663316582915,0.043478260869565216,0.6655518394648828
Sage 2.2.1+AM1-BCC,b57,Bonds,199,13,46,2,0.06532663316582915,0.043478260869565216,0.6655518394648828
Sage 2.2.1+AM1-BCC,t17a,ProperTorsions,199,99,46,15,0.49748743718592964,0.32608695652173914,0.655467720685112
Sage 2.2.1+AM1-BCC,Primary Amine,Checkmol,199,33,46,5,0.1658291457286432,0.10869565217391304,0.6554677206851119
Sage 2.2.1 + ELF10,t17,ProperTorsions,199,123,47,19,0.6180904522613065,0.40425531914893614,0.6540390935824252
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Tertiary Amide,Checkmol,199,49,56,9,0.24623115577889448,0.16071428571428573,0.6526967930029155
Sage 2.2.1 + ELF10,Nitrile,Checkmol,199,26,47,4,0.1306532663316583,0.0851063829787234,0.6513911620294598
Sage 2.2.1 + ELF10,b27,Bonds,199,26,47,4,0.1306532663316583,0.0851063829787234,0.6513911620294598
Sage 2.3.0rc1 + AshGC,b52,Bonds,199,34,54,6,0.1708542713567839,0.1111111111111111,0.6503267973856209
Sage 2.3.0rc1 + AshGC,t115,ProperTorsions,199,34,54,6,0.1708542713567839,0.1111111111111111,0.6503267973856209
Sage 2.3.0rc0 + AshGC,Primary Amine,Checkmol,199,33,56,6,0.1658291457286432,0.10714285714285714,0.6461038961038961
Sage 2.2.1 + ELF10,Carboxylic Acid Derivative,Checkmol,199,151,47,23,0.7587939698492462,0.48936170212765956,0.644920388896717
Sage 2.2.1 + ELF10,t17a,ProperTorsions,199,99,47,15,0.49748743718592964,0.3191489361702128,0.6415215989684075
Sage 2.2.1 + ELF10,Primary Amine,Checkmol,199,33,47,5,0.1658291457286432,0.10638297872340426,0.6415215989684075
Sage 2.3.0rc0 + ELF10,t86,ProperTorsions,199,19,49,3,0.09547738693467336,0.061224489795918366,0.6412459720730398
Sage 2.3.0rc0 + ELF10,b11,Bonds,199,19,49,3,0.09547738693467336,0.061224489795918366,0.6412459720730398
Sage 2.3.0rc0 + ELF10,n9,vdW,199,19,49,3,0.09547738693467336,0.061224489795918366,0.6412459720730398
Sage 2.3.0rc0 + ELF10,t83,ProperTorsions,199,19,49,3,0.09547738693467336,0.061224489795918366,0.6412459720730398
Sage 2.3.0rc1 + AshGC,t19a,ProperTorsions,199,23,54,4,0.11557788944723618,0.07407407407407407,0.6409017713365539
Sage 2.3.0rc1 + AshGC,t18a,ProperTorsions,199,23,54,4,0.11557788944723618,0.07407407407407407,0.6409017713365539
Sage 2.2.1 + AshGC,i3,ImproperTorsions,199,12,52,2,0.06030150753768844,0.038461538461538464,0.6378205128205129
Sage 2.3.0rc0 + ELF10,n21,vdW,199,51,49,8,0.2562814070351759,0.16326530612244897,0.6370548219287715
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Derivative,Checkmol,199,151,56,27,0.7587939698492462,0.48214285714285715,0.6354068117313151
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Derivative,Checkmol,199,151,54,26,0.7587939698492462,0.48148148148148145,0.6345351974491047
Sage 2.2.1 + AshGC,Carboxylic Acid Derivative,Checkmol,199,151,52,25,0.7587939698492462,0.4807692307692308,0.6335965359144168
Sage 2.2.1+AM1-BCC,t17,ProperTorsions,199,123,46,18,0.6180904522613065,0.391304347826087,0.6330858960763521
Sage 2.2.1 + ELF10,Cation,Checkmol,199,47,47,7,0.23618090452261306,0.14893617021276595,0.6306020823902218
Sage 2.2.1 + ELF10,t22,ProperTorsions,199,47,47,7,0.23618090452261306,0.14893617021276595,0.6306020823902218
Sage 2.3.0rc1 + AshGC,t17,ProperTorsions,199,123,54,21,0.6180904522613065,0.3888888888888889,0.6291779584462511
Sage 2.2.1 + ELF10,t166,ProperTorsions,199,27,47,4,0.135678391959799,0.0851063829787234,0.6272655634357762
Sage 2.2.1 + ELF10,n15,vdW,199,27,47,4,0.135678391959799,0.0851063829787234,0.6272655634357762
Sage 2.2.1 + ELF10,a16,Angles,199,27,47,4,0.135678391959799,0.0851063829787234,0.6272655634357762
Sage 2.2.1 + AshGC,Carboxylic Acid Tertiary Amide,Checkmol,199,49,52,8,0.24623115577889448,0.15384615384615385,0.6248037676609105
Sage 2.3.0rc0 + ELF10,Sulfonic Acid Derivative,Checkmol,199,13,49,2,0.06532663316582915,0.04081632653061224,0.6248037676609104
Sage 2.3.0rc0 + ELF10,Sulfonamide,Checkmol,199,13,49,2,0.06532663316582915,0.04081632653061224,0.6248037676609104
Sage 2.3.0rc0 + ELF10,b57,Bonds,199,13,49,2,0.06532663316582915,0.04081632653061224,0.6248037676609104
Sage 2.2.1 + AshGC,t17,ProperTorsions,199,123,52,20,0.6180904522613065,0.38461538461538464,0.6222639149468417
Sage 2.3.0rc0 + ELF10,t18,ProperTorsions,199,118,49,18,0.592964824120603,0.3673469387755102,0.6195088204773435
Sage 2.2.1 + AshGC,t17a,ProperTorsions,199,99,52,16,0.49748743718592964,0.3076923076923077,0.6184926184926185
Sage 2.3.0rc0 + AshGC,t19a,ProperTorsions,199,23,56,4,0.11557788944723618,0.07142857142857142,0.6180124223602484
Sage 2.3.0rc0 + AshGC,t18a,ProperTorsions,199,23,56,4,0.11557788944723618,0.07142857142857142,0.6180124223602484
Sage 2.2.1+AM1-BCC,t19,ProperTorsions,199,42,46,6,0.21105527638190955,0.13043478260869565,0.6180124223602484
Sage 2.3.0rc0 + ELF10,b2,Bonds,199,119,49,18,0.5979899497487438,0.3673469387755102,0.6143028640027439
Sage 2.3.0rc1 + AshGC,i3,ImproperTorsions,199,12,54,2,0.06030150753768844,0.037037037037037035,0.6141975308641975
Sage 2.3.0rc0 + AshGC,t17a,ProperTorsions,199,99,56,17,0.49748743718592964,0.30357142857142855,0.6102092352092352
Sage 2.3.0rc0 + AshGC,t17,ProperTorsions,199,123,56,21,0.6180904522613065,0.375,0.6067073170731707
Sage 2.3.0rc0 + AshGC,t22,ProperTorsions,199,47,56,8,0.23618090452261306,0.14285714285714285,0.6048632218844985
Sage 2.3.0rc0 + AshGC,Cation,Checkmol,199,47,56,8,0.23618090452261306,0.14285714285714285,0.6048632218844985
Sage 2.2.1+AM1-BCC,Carboxylic Acid Derivative,Checkmol,199,151,46,21,0.7587939698492462,0.45652173913043476,0.6016412323639505
Sage 2.2.1+AM1-BCC,n21,vdW,199,51,46,7,0.2562814070351759,0.15217391304347827,0.5937766410912191
Sage 2.2.1 + AshGC,Sulfonamide,Checkmol,199,13,52,2,0.06532663316582915,0.038461538461538464,0.5887573964497042
Sage 2.2.1 + AshGC,Aryl Chloride,Checkmol,199,65,52,10,0.32663316582914576,0.19230769230769232,0.5887573964497042
Sage 2.2.1 + AshGC,Sulfonic Acid Derivative,Checkmol,199,13,52,2,0.06532663316582915,0.038461538461538464,0.5887573964497042
Sage 2.2.1 + AshGC,b70,Bonds,199,65,52,10,0.32663316582914576,0.19230769230769232,0.5887573964497042
Sage 2.2.1 + AshGC,b57,Bonds,199,13,52,2,0.06532663316582915,0.038461538461538464,0.5887573964497042
Sage 2.2.1 + AshGC,n24,vdW,199,65,52,10,0.32663316582914576,0.19230769230769232,0.5887573964497042
Sage 2.3.0rc1 + AshGC,b2,Bonds,199,119,54,19,0.5979899497487438,0.35185185185185186,0.5883909119203237
Sage 2.2.1+AM1-BCC,b2,Bonds,199,119,46,16,0.5979899497487438,0.34782608695652173,0.5816587504567043
Sage 2.2.1 + AshGC,b2,Bonds,199,119,52,18,0.5979899497487438,0.34615384615384615,0.5788623141564317
Sage 2.3.0rc1 + AshGC,t117a,ProperTorsions,199,32,54,5,0.16080402010050251,0.09259259259259259,0.5758101851851851
Sage 2.2.1 + ELF10,t18,ProperTorsions,199,118,47,16,0.592964824120603,0.3404255319148936,0.5741074648395239
Sage 2.2.1 + AshGC,Cation,Checkmol,199,47,52,7,0.23618090452261306,0.1346153846153846,0.5699672667757774
Sage 2.2.1 + AshGC,t22,ProperTorsions,199,47,52,7,0.23618090452261306,0.1346153846153846,0.5699672667757774
Sage 2.2.1 + ELF10,b2,Bonds,199,119,47,16,0.5979899497487438,0.3404255319148936,0.5692830323618808
Sage 2.3.0rc0 + AshGC,a14,Angles,199,119,56,19,0.5979899497487438,0.3392857142857143,0.5673769507803121
Sage 2.3.0rc1 + AshGC,Sulfonamide,Checkmol,199,13,54,2,0.06532663316582915,0.037037037037037035,0.5669515669515669
Sage 2.3.0rc1 + AshGC,Sulfonic Acid Derivative,Checkmol,199,13,54,2,0.06532663316582915,0.037037037037037035,0.5669515669515669
Sage 2.3.0rc1 + AshGC,b57,Bonds,199,13,54,2,0.06532663316582915,0.037037037037037035,0.5669515669515669
Sage 2.3.0rc1 + AshGC,a14,Angles,199,119,54,18,0.5979899497487438,0.3333333333333333,0.557422969187675
Sage 2.3.0rc0 + AshGC,t80,ProperTorsions,199,83,56,13,0.41708542713567837,0.23214285714285715,0.5565834767641997
Sage 2.2.1 + ELF10,t18a,ProperTorsions,199,23,47,3,0.11557788944723618,0.06382978723404255,0.5522664199814986
Sage 2.2.1 + ELF10,t19a,ProperTorsions,199,23,47,3,0.11557788944723618,0.06382978723404255,0.5522664199814986
Sage 2.2.1 + AshGC,t18,ProperTorsions,199,118,52,17,0.592964824120603,0.3269230769230769,0.5513363754889179
Sage 2.2.1+AM1-BCC,t18,ProperTorsions,199,118,46,15,0.592964824120603,0.32608695652173914,0.5499263080324245
Sage 2.2.1 + AshGC,a14,Angles,199,119,52,17,0.5979899497487438,0.3269230769230769,0.5467032967032966
Sage 2.3.0rc0 + AshGC,t18,ProperTorsions,199,118,56,18,0.592964824120603,0.32142857142857145,0.5420702179176756
Sage 2.3.0rc0 + ELF10,t14,ProperTorsions,199,15,49,2,0.07537688442211055,0.04081632653061224,0.5414965986394558
Sage 2.3.0rc0 + ELF10,t13,ProperTorsions,199,15,49,2,0.07537688442211055,0.04081632653061224,0.5414965986394558
Sage 2.3.0rc0 + AshGC,a41,Angles,199,132,56,20,0.6633165829145728,0.35714285714285715,0.5384199134199135
Sage 2.3.0rc0 + ELF10,t80,ProperTorsions,199,83,49,11,0.41708542713567837,0.22448979591836735,0.5382345709368085
Sage 2.3.0rc0 + AshGC,b2,Bonds,199,119,56,18,0.5979899497487438,0.32142857142857145,0.537515006002401
Sage 2.3.0rc1 + AshGC,t80,ProperTorsions,199,83,54,12,0.41708542713567837,0.2222222222222222,0.5327978580990629
Sage 2.2.1+AM1-BCC,n24,vdW,199,65,46,8,0.32663316582914576,0.17391304347826086,0.5324414715719062
Sage 2.2.1+AM1-BCC,Aryl Chloride,Checkmol,199,65,46,8,0.32663316582914576,0.17391304347826086,0.5324414715719062
Sage 2.2.1+AM1-BCC,b70,Bonds,199,65,46,8,0.32663316582914576,0.17391304347826086,0.5324414715719062
Sage 2.3.0rc1 + AshGC,t18,ProperTorsions,199,118,54,17,0.592964824120603,0.3148148148148148,0.5309165097300691
Sage 2.3.0rc1 + AshGC,a41,Angles,199,132,54,19,0.6633165829145728,0.35185185185185186,0.5304433221099888
Sage 2.3.0rc0 + AshGC,t115,ProperTorsions,199,34,56,5,0.1708542713567839,0.08928571428571429,0.5225840336134454
Sage 2.3.0rc0 + AshGC,b52,Bonds,199,34,56,5,0.1708542713567839,0.08928571428571429,0.5225840336134454
Sage 2.2.1 + AshGC,a41,Angles,199,132,52,18,0.6633165829145728,0.34615384615384615,0.5218531468531469
Sage 2.2.1+AM1-BCC,a37,Angles,199,25,46,3,0.12562814070351758,0.06521739130434782,0.5191304347826087
Sage 2.3.0rc0 + ELF10,a14,Angles,199,119,49,15,0.5979899497487438,0.30612244897959184,0.5119190533356199
Sage 2.3.0rc0 + AshGC,i6,ImproperTorsions,199,49,56,7,0.24623115577889448,0.125,0.5076530612244897
Sage 2.2.1 + AshGC,t80,ProperTorsions,199,83,52,11,0.41708542713567837,0.21153846153846154,0.5071825764596849
Sage 2.2.1 + ELF10,t115,ProperTorsions,199,34,47,4,0.1708542713567839,0.0851063829787234,0.49812265331664585
Sage 2.2.1 + ELF10,b52,Bonds,199,34,47,4,0.1708542713567839,0.0851063829787234,0.49812265331664585
Sage 2.3.0rc0 + ELF10,a41,Angles,199,132,49,16,0.6633165829145728,0.32653061224489793,0.49226963512677796
Sage 2.3.0rc1 + AshGC,t13,ProperTorsions,199,15,54,2,0.07537688442211055,0.037037037037037035,0.49135802469135803
Sage 2.3.0rc1 + AshGC,t14,ProperTorsions,199,15,54,2,0.07537688442211055,0.037037037037037035,0.49135802469135803
Sage 2.3.0rc0 + ELF10,a37,Angles,199,25,49,3,0.12562814070351758,0.061224489795918366,0.4873469387755102
Sage 2.2.1 + ELF10,a41,Angles,199,132,47,15,0.6633165829145728,0.3191489361702128,0.48114119922630566
Sage 2.2.1 + AshGC,Aryl Bromide,Checkmol,199,24,52,3,0.12060301507537688,0.057692307692307696,0.47836538461538464
Sage 2.2.1 + AshGC,n25,vdW,199,24,52,3,0.12060301507537688,0.057692307692307696,0.47836538461538464
Sage 2.2.1 + AshGC,t117a,ProperTorsions,199,32,52,4,0.16080402010050251,0.07692307692307693,0.47836538461538464
Sage 2.2.1 + AshGC,Secondary Aromatic Amine,Checkmol,199,16,52,2,0.08040201005025126,0.038461538461538464,0.47836538461538464
Sage 2.2.1 + AshGC,b72,Bonds,199,24,52,3,0.12060301507537688,0.057692307692307696,0.47836538461538464
Sage 2.2.1+AM1-BCC,t80,ProperTorsions,199,83,46,9,0.41708542713567837,0.1956521739130435,0.4690937663698272
Sage 2.2.1 + AshGC,i6,ImproperTorsions,199,49,52,6,0.24623115577889448,0.11538461538461539,0.4686028257456829
Sage 2.2.1 + AshGC,Alkylarylether,Checkmol,199,107,52,13,0.5376884422110553,0.25,0.4649532710280374
Sage 2.3.0rc0 + AshGC,Alkylarylether,Checkmol,199,107,56,14,0.5376884422110553,0.25,0.4649532710280374
Sage 2.2.1 + ELF10,a14,Angles,199,119,47,13,0.5979899497487438,0.2765957446808511,0.46254246379402825
Sage 2.3.0rc1 + AshGC,Secondary Aromatic Amine,Checkmol,199,16,54,2,0.08040201005025126,0.037037037037037035,0.46064814814814814
Sage 2.3.0rc1 + AshGC,n25,vdW,199,24,54,3,0.12060301507537688,0.05555555555555555,0.46064814814814814
Sage 2.3.0rc1 + AshGC,Aryl Bromide,Checkmol,199,24,54,3,0.12060301507537688,0.05555555555555555,0.46064814814814814
Sage 2.3.0rc1 + AshGC,b72,Bonds,199,24,54,3,0.12060301507537688,0.05555555555555555,0.46064814814814814
Sage 2.2.1 + ELF10,t80,ProperTorsions,199,83,47,9,0.41708542713567837,0.19148936170212766,0.4591130479364266
Sage 2.2.1 + ELF10,b11,Bonds,199,19,47,2,0.09547738693467336,0.0425531914893617,0.44568868980963045
Sage 2.2.1 + ELF10,n9,vdW,199,19,47,2,0.09547738693467336,0.0425531914893617,0.44568868980963045
Sage 2.2.1 + ELF10,t86,ProperTorsions,199,19,47,2,0.09547738693467336,0.0425531914893617,0.44568868980963045
Sage 2.2.1 + ELF10,t83,ProperTorsions,199,19,47,2,0.09547738693467336,0.0425531914893617,0.44568868980963045
Sage 2.3.0rc0 + AshGC,t117a,ProperTorsions,199,32,56,4,0.16080402010050251,0.07142857142857142,0.44419642857142855
Sage 2.3.0rc0 + AshGC,Aryl Bromide,Checkmol,199,24,56,3,0.12060301507537688,0.05357142857142857,0.44419642857142855
Sage 2.3.0rc0 + AshGC,t97,ProperTorsions,199,80,56,10,0.4020100502512563,0.17857142857142858,0.44419642857142855
Sage 2.3.0rc0 + AshGC,b72,Bonds,199,24,56,3,0.12060301507537688,0.05357142857142857,0.44419642857142855
Sage 2.3.0rc0 + AshGC,n25,vdW,199,24,56,3,0.12060301507537688,0.05357142857142857,0.44419642857142855
Sage 2.2.1+AM1-BCC,a14,Angles,199,119,46,12,0.5979899497487438,0.2608695652173913,0.43624406284252826
Sage 2.2.1 + AshGC,t97,ProperTorsions,199,80,52,9,0.4020100502512563,0.17307692307692307,0.4305288461538461
Sage 2.2.1+AM1-BCC,a41,Angles,199,132,46,13,0.6633165829145728,0.2826086956521739,0.42605401844532276
Sage 2.2.1 + AshGC,t20,ProperTorsions,199,45,52,5,0.22613065326633167,0.09615384615384616,0.4252136752136752
Sage 2.2.1 + ELF10,t121,ProperTorsions,199,10,47,1,0.05025125628140704,0.02127659574468085,0.4234042553191489
Sage 2.3.0rc1 + AshGC,Alkylarylether,Checkmol,199,107,54,12,0.5376884422110553,0.2222222222222222,0.41329179646936653
Sage 2.2.1 + ELF10,t117a,ProperTorsions,199,32,47,3,0.16080402010050251,0.06382978723404255,0.3969414893617021
Sage 2.2.1+AM1-BCC,t20,ProperTorsions,199,45,46,4,0.22613065326633167,0.08695652173913043,0.38454106280193234
Sage 2.2.1+AM1-BCC,b52,Bonds,199,34,46,3,0.1708542713567839,0.06521739130434782,0.38171355498721227
Sage 2.2.1+AM1-BCC,t115,ProperTorsions,199,34,46,3,0.1708542713567839,0.06521739130434782,0.38171355498721227
Sage 2.2.1 + ELF10,t20,ProperTorsions,199,45,47,4,0.22613065326633167,0.0851063829787234,0.3763593380614657
Sage 2.2.1+AM1-BCC,t19a,ProperTorsions,199,23,46,2,0.11557788944723618,0.043478260869565216,0.3761814744801512
Sage 2.2.1+AM1-BCC,t18a,ProperTorsions,199,23,46,2,0.11557788944723618,0.043478260869565216,0.3761814744801512
Sage 2.3.0rc1 + AshGC,i6,ImproperTorsions,199,49,54,5,0.24623115577889448,0.09259259259259259,0.37603930461073315
Sage 2.3.0rc1 + AshGC,t97,ProperTorsions,199,80,54,8,0.4020100502512563,0.14814814814814814,0.36851851851851847
Sage 2.3.0rc1 + AshGC,t121,ProperTorsions,199,10,54,1,0.05025125628140704,0.018518518518518517,0.36851851851851847
Sage 2.3.0rc0 + ELF10,t20,ProperTorsions,199,45,49,4,0.22613065326633167,0.08163265306122448,0.36099773242630384
Sage 2.3.0rc0 + ELF10,t115,ProperTorsions,199,34,49,3,0.1708542713567839,0.061224489795918366,0.358343337334934
Sage 2.3.0rc0 + ELF10,b52,Bonds,199,34,49,3,0.1708542713567839,0.061224489795918366,0.358343337334934
Sage 2.2.1 + ELF10,Alkylarylether,Checkmol,199,107,47,9,0.5376884422110553,0.19148936170212766,0.35613442036190096
Sage 2.3.0rc0 + ELF10,t97,ProperTorsions,199,80,49,7,0.4020100502512563,0.14285714285714285,0.3553571428571428
Sage 2.2.1 + AshGC,b22,Bonds,199,65,52,6,0.32663316582914576,0.11538461538461539,0.35325443786982247
Sage 2.2.1 + AshGC,Carboxylic Acid Salt,Checkmol,199,65,52,6,0.32663316582914576,0.11538461538461539,0.35325443786982247
Sage 2.2.1 + AshGC,t48a,ProperTorsions,199,65,52,6,0.32663316582914576,0.11538461538461539,0.35325443786982247
Sage 2.2.1 + AshGC,Anion,Checkmol,199,65,52,6,0.32663316582914576,0.11538461538461539,0.35325443786982247
Sage 2.3.0rc0 + ELF10,t18a,ProperTorsions,199,23,49,2,0.11557788944723618,0.04081632653061224,0.35314995563442764
Sage 2.3.0rc0 + ELF10,t19a,ProperTorsions,199,23,49,2,0.11557788944723618,0.04081632653061224,0.35314995563442764
Sage 2.2.1 + ELF10,Aryl Bromide,Checkmol,199,24,47,2,0.12060301507537688,0.0425531914893617,0.3528368794326241
Sage 2.2.1 + ELF10,b72,Bonds,199,24,47,2,0.12060301507537688,0.0425531914893617,0.3528368794326241
Sage 2.2.1 + ELF10,t66,ProperTorsions,199,12,47,1,0.06030150753768844,0.02127659574468085,0.3528368794326241
Sage 2.2.1 + ELF10,n25,vdW,199,24,47,2,0.12060301507537688,0.0425531914893617,0.3528368794326241
Sage 2.2.1 + AshGC,a15,Angles,199,66,52,6,0.3316582914572864,0.11538461538461539,0.3479020979020979
Sage 2.2.1 + AshGC,i2,ImproperTorsions,199,66,52,6,0.3316582914572864,0.11538461538461539,0.3479020979020979
Sage 2.3.0rc0 + ELF10,Alkylarylether,Checkmol,199,107,49,9,0.5376884422110553,0.1836734693877551,0.34159832157161935
Sage 2.3.0rc0 + ELF10,i6,ImproperTorsions,199,49,49,4,0.24623115577889448,0.08163265306122448,0.3315285297792586
Sage 2.3.0rc1 + AshGC,t20,ProperTorsions,199,45,54,4,0.22613065326633167,0.07407407407407407,0.32757201646090534
Sage 2.2.1 + AshGC,t66,ProperTorsions,199,12,52,1,0.06030150753768844,0.019230769230769232,0.31891025641025644
Sage 2.2.1 + ELF10,t97,ProperTorsions,199,80,47,6,0.4020100502512563,0.1276595744680851,0.3175531914893617
Sage 2.3.0rc0 + AshGC,t20,ProperTorsions,199,45,56,4,0.22613065326633167,0.07142857142857142,0.31587301587301586
Sage 2.3.0rc1 + AshGC,t66,ProperTorsions,199,12,54,1,0.06030150753768844,0.018518518518518517,0.30709876543209874
Sage 2.3.0rc0 + AshGC,a13,Angles,199,58,56,5,0.2914572864321608,0.08928571428571429,0.30634236453201974
Sage 2.3.0rc0 + AshGC,t66,ProperTorsions,199,12,56,1,0.06030150753768844,0.017857142857142856,0.2961309523809524
Sage 2.3.0rc1 + AshGC,b22,Bonds,199,65,54,5,0.32663316582914576,0.09259259259259259,0.28347578347578345
Sage 2.3.0rc1 + AshGC,Anion,Checkmol,199,65,54,5,0.32663316582914576,0.09259259259259259,0.28347578347578345
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Salt,Checkmol,199,65,54,5,0.32663316582914576,0.09259259259259259,0.28347578347578345
Sage 2.3.0rc1 + AshGC,t48a,ProperTorsions,199,65,54,5,0.32663316582914576,0.09259259259259259,0.28347578347578345
Sage 2.2.1+AM1-BCC,Alkylarylether,Checkmol,199,107,46,7,0.5376884422110553,0.15217391304347827,0.2830150345388054
Sage 2.3.0rc1 + AshGC,a15,Angles,199,66,54,5,0.3316582914572864,0.09259259259259259,0.2791806958473625
Sage 2.3.0rc1 + AshGC,i2,ImproperTorsions,199,66,54,5,0.3316582914572864,0.09259259259259259,0.2791806958473625
Sage 2.3.0rc0 + AshGC,t48a,ProperTorsions,199,65,56,5,0.32663316582914576,0.08928571428571429,0.2733516483516483
Sage 2.3.0rc0 + AshGC,Anion,Checkmol,199,65,56,5,0.32663316582914576,0.08928571428571429,0.2733516483516483
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Salt,Checkmol,199,65,56,5,0.32663316582914576,0.08928571428571429,0.2733516483516483
Sage 2.3.0rc0 + AshGC,b22,Bonds,199,65,56,5,0.32663316582914576,0.08928571428571429,0.2733516483516483
Sage 2.2.1+AM1-BCC,t117a,ProperTorsions,199,32,46,2,0.16080402010050251,0.043478260869565216,0.2703804347826087
Sage 2.2.1+AM1-BCC,t97,ProperTorsions,199,80,46,5,0.4020100502512563,0.10869565217391304,0.27038043478260865
Sage 2.3.0rc0 + AshGC,a15,Angles,199,66,56,5,0.3316582914572864,0.08928571428571429,0.26920995670995673
Sage 2.3.0rc0 + AshGC,i2,ImproperTorsions,199,66,56,5,0.3316582914572864,0.08928571428571429,0.26920995670995673
Sage 2.2.1 + ELF10,Secondary Aromatic Amine,Checkmol,199,16,47,1,0.08040201005025126,0.02127659574468085,0.2646276595744681
Sage 2.2.1 + AshGC,a13,Angles,199,58,52,4,0.2914572864321608,0.07692307692307693,0.2639257294429708
Sage 2.2.1 + ELF10,Carboxylic Acid Salt,Checkmol,199,65,47,4,0.32663316582914576,0.0851063829787234,0.2605564648117839
